id,availability,condition,title,description,link,image_link,price,gtin,mpn,brand,item_group_id,google_product_category,color,material,pattern
"1000290462Denim","in stock","new","POLERA MC UTAH","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-utah-t-shirt-denim-5p182-1000290462.html","https://mauiandsons.cl/media/catalog/product/5/p/5p182-wv25lisodenim-1.jpg","13990.00 CLP","","","Maui and Sons","","","Denim","",""
"1000290463Verde","in stock","new","POLERA MC UTAH","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-utah-t-shirt-verde-5p182-1000290463.html","https://mauiandsons.cl/media/catalog/product/5/p/5p182-wv25lisogreen-1.jpg","13990.00 CLP","","","Maui and Sons","","","Verde","",""
"1000290484Negro","in stock","new","POLERA MC SUNSET TIME","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-sunset-time-t-shirt-negro-5p184-1000290484.html","https://mauiandsons.cl/media/catalog/product/5/p/5p184-wv25lisoblack.gif","13990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000290485Azul","in stock","new","POLERA MC SUNSET TIME","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-sunset-time-t-shirt-azul-5p184-1000290485.html","https://mauiandsons.cl/media/catalog/product/5/p/5p184-wv25lisoblue-1.jpg","13990.00 CLP","","","Maui and Sons","","","Azul","",""
"1000290496Blanco","in stock","new","POLERA MC BROKEN PROMESE","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-broken-promese-t-shirt-blanco-5p624-1000290496.html","https://mauiandsons.cl/media/catalog/product/5/p/5p624-wv25lisowhite-1.jpg","13990.00 CLP","","","Maui and Sons","","","Blanco","",""
"1000290506Azul","in stock","new","POLERA MC INNERBLOOM","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-innerbloom-t-shirt-azul-5p626-1000290506.html","https://mauiandsons.cl/media/catalog/product/5/p/5p626-wv25lisoblue-1.jpg","13990.00 CLP","","","Maui and Sons","","","Azul","",""
"1000290507Rosado","in stock","new","POLERA MC INNERBLOOM","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-innerbloom-t-shirt-rosado-5p626-1000290507.html","https://mauiandsons.cl/media/catalog/product/5/p/5p626-wv25lisopink.gif","13990.00 CLP","","","Maui and Sons","","","Rosado","",""
"1000290540Morado","in stock","new","POLERA ML THE ORIGINS","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-the-origins-t-shirt-morado-5p195-1000290540.html","https://mauiandsons.cl/media/catalog/product/5/p/5p195-wv25lisopurple-1.jpg","11990.00 CLP","","","Maui and Sons","","","Morado","",""
"1000290552Blanco","in stock","new","POLERA ML MEDITATION","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-meditation-t-shirt-blanco-5p213-1000290552.html","https://mauiandsons.cl/media/catalog/product/5/p/5p213-wv25lisowhite-1.jpg","13590.00 CLP","","","Maui and Sons","","","Blanco","",""
"1000290558Negro","in stock","new","POLERA ML SURF PARADISE","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-surf-paradise-t-shirt-negro-5p753-1000290558.html","https://mauiandsons.cl/media/catalog/product/5/p/5p753-wv25-1.jpg","11990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000291852Negro","in stock","new","POLERA MC BONDI SHORT SLEEVE","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-bondi-short-sleeve-t-shirt-negro-5p694-1000291852.html","https://mauiandsons.cl/media/catalog/product/5/p/5p694-wv25lisoblack-1.jpg","11990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000290680Negro","in stock","new","POLERA MC THINK CELESTIAL","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-think-celestial-t-shirt-negro-5p164-1000290680.html","https://mauiandsons.cl/media/catalog/product/5/p/5p164-wv25-1.jpg","11990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000290690Azul","in stock","new","POLERA MC LOGAN","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-logan-t-shirt-azul-5p165-1000290690.html","https://mauiandsons.cl/media/catalog/product/5/p/5p165-wv25lisoblue-1.jpg","11990.00 CLP","","","Maui and Sons","","","Azul","",""
"1000290699Negro","in stock","new","POLERA MC BEACH HOUSE","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-beach-house-t-shirt-negro-5p167-1000290699.html","https://mauiandsons.cl/media/catalog/product/5/p/5p167-wv25lisoblack-1.jpg","11990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000290700Olivo","in stock","new","POLERA MC BEACH HOUSE","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-beach-house-t-shirt-olivo-5p167-1000290700.html","https://mauiandsons.cl/media/catalog/product/5/p/5p167-wv25lisoolive-1.jpg","11990.00 CLP","","","Maui and Sons","","","Olivo","",""
"1000290712Olivo","in stock","new","POLERA MC BELL","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-bell-t-shirt-olivo-5p169-1000290712.html","https://mauiandsons.cl/media/catalog/product/5/p/5p169-wv25lisoolive-1.jpg","9990.00 CLP","","","Maui and Sons","","","Olivo","",""
"1000290724Khaki","in stock","new","POLERA MC MAYWOOD","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-maywood-t-shirt-khaki-5p170-1000290724.html","https://mauiandsons.cl/media/catalog/product/5/p/5p170-wv25lisokhaki-1.jpg","9990.00 CLP","","","Maui and Sons","","","Khaki","",""
"1000290748Caramelo","in stock","new","POLERA MC BEVERLY","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-beverly-t-shirt-caramelo-5p623-1000290748.html","https://mauiandsons.cl/media/catalog/product/5/p/5p623-wv25lisotaffy-1.jpg","11990.00 CLP","","","Maui and Sons","","","Cafe","",""
"1000290772Negro","in stock","new","POLERA MC ONTARIO","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-ontario-t-shirt-negro-5p690-1000290772.html","https://mauiandsons.cl/media/catalog/product/5/p/5p690-wv25lisoblack-1.jpg","9990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000290792Olivo","in stock","new","POLERA MC LAWNDALE","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-lawndale-t-shirt-olivo-5p688-1000290792.html","https://mauiandsons.cl/media/catalog/product/5/p/5p688-wv25-1.jpg","11990.00 CLP","","","Maui and Sons","","","Olivo","",""
"1000290803Marino","in stock","new","POLERA MC TO LOVE","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-to-love-t-shirt-marino-5p691-1000290803.html","https://mauiandsons.cl/media/catalog/product/5/p/5p691-wv25-1.jpg","11990.00 CLP","","","Maui and Sons","","","Azul Marino","",""
"1000290825Verde-Militar","in stock","new","POLERA M/C LYNWOOD","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-lynwood-t-shirt-verde-militar-5p174-1000290825.html","https://mauiandsons.cl/media/catalog/product/5/p/5p174-wv25lisomilitary-1.jpg","11990.00 CLP","","","Maui and Sons","","","Verde Militar","",""
"1000290838Negro","in stock","new","POLERA M/C OPEN YOUR MIND","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-open-your-mind-t-shirt-negro-5p176-1000290838.html","https://mauiandsons.cl/media/catalog/product/5/p/5p176-wv25lisoblack-1.jpg","9990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000290861Negro","in stock","new","POLERA M/C BOISE","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-boise-t-shirt-negro-5p188-1000290861.html","https://mauiandsons.cl/media/catalog/product/5/p/5p188-wv25lisoblack-1.jpg","13990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000290885Negro","in stock","new","POLERA M/C THE SUMMER JOURNEY","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-the-summer-journey-t-shirt-negro-5p730-1000290885.html","https://mauiandsons.cl/media/catalog/product/5/p/5p730-wv25lisoblack.gif","9990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000290886Blanco","in stock","new","POLERA M/C THE SUMMER JOURNEY","Eleva tu estilo cotidiano con esta polera que combina la suavidad del algodón con la durabilidad del poliéster. Diseñada para quienes buscan un equilibrio perfecto entre confort y estilo, esta prenda se convertirá en tu favorita para cualquier ocasión. El 60% de algodón asegura una sensación suave y cómoda al contacto con la piel, mientras que el 40% de poliéster aporta resistencia y facilita el cuidado de la prenda, manteniéndola en perfecto estado incluso después de múltiples lavados. Ya sea para un día relajado o para completar un look casual, esta polera es la opción ideal. Su tejido ligero y transpirable te mantendrá fresco y cómodo, sin sacrificar el estilo. Porque tu comodidad no debería estar en juego cuando se trata de verte bien.","https://mauiandsons.cl/mujer-vestuario-polera-the-summer-journey-t-shirt-blanco-5p730-1000290886.html","https://mauiandsons.cl/media/catalog/product/5/p/5p730-wv25lisowhite-1.jpg","9990.00 CLP","","","Maui and Sons","","","Blanco","",""
"1000291217Multicolor","in stock","new","CAMISA LINES DESING HAWAIIAN VISCOSA","Disfruta de la sofisticación y el confort con nuestras camisas de manga corta, confeccionadas al 100% en viscosa. Este tejido de alta calidad ofrece una caída elegante y una suavidad excepcional, brindándote una experiencia de uso ligera y refrescante. La viscosa, conocida por su textura sedosa y fluida, se adapta perfectamente a tu figura y proporciona una sensación de frescura durante todo el día. Ideal para cualquier ocasión, desde eventos formales hasta días casuales, estas camisas te mantendrán cómodo y con un estilo impecable. Con un diseño versátil y elegante, nuestras camisas de manga corta en viscosa son una adición refinada a tu guardarropa. Disfruta de la combinación perfecta de lujo y practicidad con una prenda que destaca por su calidad y estilo.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-lines-desing-hawaiian-multicolor-5c897-1000291217.html","https://mauiandsons.cl/media/catalog/product/5/c/5c897-mv25fullprintmcolor-1_1.jpg","24990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000291235Multicolor","in stock","new","CAMISA FLOWERS MALIBU VISCOSA","Disfruta de la sofisticación y el confort con nuestras camisas de manga corta, confeccionadas al 100% en viscosa. Este tejido de alta calidad ofrece una caída elegante y una suavidad excepcional, brindándote una experiencia de uso ligera y refrescante. La viscosa, conocida por su textura sedosa y fluida, se adapta perfectamente a tu figura y proporciona una sensación de frescura durante todo el día. Ideal para cualquier ocasión, desde eventos formales hasta días casuales, estas camisas te mantendrán cómodo y con un estilo impecable. Con un diseño versátil y elegante, nuestras camisas de manga corta en viscosa son una adición refinada a tu guardarropa. Disfruta de la combinación perfecta de lujo y practicidad con una prenda que destaca por su calidad y estilo.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-flowers-malibu-multicolor-5c900-1000291235.html","https://mauiandsons.cl/media/catalog/product/5/c/5c900-mv25-1.jpg","24990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000291241Multicolor","in stock","new","CAMISA FLOWERS LILAC VISCOSA","Disfruta de la sofisticación y el confort con nuestras camisas de manga corta, confeccionadas al 100% en viscosa. Este tejido de alta calidad ofrece una caída elegante y una suavidad excepcional, brindándote una experiencia de uso ligera y refrescante. La viscosa, conocida por su textura sedosa y fluida, se adapta perfectamente a tu figura y proporciona una sensación de frescura durante todo el día. Ideal para cualquier ocasión, desde eventos formales hasta días casuales, estas camisas te mantendrán cómodo y con un estilo impecable. Con un diseño versátil y elegante, nuestras camisas de manga corta en viscosa son una adición refinada a tu guardarropa. Disfruta de la combinación perfecta de lujo y practicidad con una prenda que destaca por su calidad y estilo.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-flowers-lilac-maui-multicolor-5c901-1000291241.html","https://mauiandsons.cl/media/catalog/product/5/c/5c901-mv25fullprintmcolor.gif","24990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000291253Multicolor","in stock","new","CAMISA FLOWERS NECTARINE VISCOSA","Disfruta de la sofisticación y el confort con nuestras camisas de manga corta, confeccionadas al 100% en viscosa. Este tejido de alta calidad ofrece una caída elegante y una suavidad excepcional, brindándote una experiencia de uso ligera y refrescante. La viscosa, conocida por su textura sedosa y fluida, se adapta perfectamente a tu figura y proporciona una sensación de frescura durante todo el día. Ideal para cualquier ocasión, desde eventos formales hasta días casuales, estas camisas te mantendrán cómodo y con un estilo impecable. Con un diseño versátil y elegante, nuestras camisas de manga corta en viscosa son una adición refinada a tu guardarropa. Disfruta de la combinación perfecta de lujo y practicidad con una prenda que destaca por su calidad y estilo.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-flowers-nectarine-multicolor-5c903-1000291253.html","https://mauiandsons.cl/media/catalog/product/5/c/5c903-mv25fullprintmcolor.gif","24990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000291265Multicolor","in stock","new","CAMISA NATURE ALGODÓN ORGANICO","Redefine tu estilo con estas camisas de manga corta, elaboradas al 100% con algodón orgánico. Cada prenda es un testimonio de tu compromiso con el confort y la sostenibilidad, ofreciéndote una experiencia de uso suave y respetuosa con el medio ambiente. El algodón orgánico, conocido por su suavidad y frescura, acaricia tu piel mientras respira y se adapta a tus movimientos. Cultivado sin químicos ni pesticidas, garantiza una textura natural y amigable con el planeta, ideal para quienes buscan un impacto mínimo en su entorno. Con un diseño versátil y elegante, estas camisas de manga corta son perfectas para cualquier ocasión, desde reuniones informales hasta salidas de fin de semana. Disfruta de una prenda que no solo te hace sentir bien, sino que también contribuye a un mundo más verde.","https://mauiandsons.cl/hombre-vestuario-camisa-organic-nature-shirt-maui-multicolor-5c905-1000291265.html","https://mauiandsons.cl/media/catalog/product/5/c/5c905-mv25-1.jpg","27990.00 CLP","","","Maui and Sons","","","Multicolor","",""
